_id,id,fields.timeestimate,fields.description
61d4219ff4d395ee22fff86f,30148,21600,upgrade all for a reloadable plugin does not show messages about requiring restart. Steps to reproduce:\n\n    * install all plugins by putting them into installed-plugins directory.\n    * Change JIRA version to 519.\n    * click upgrade all\n\nhttps://studio.atlassian.com/wiki/display/UPM/Blitz+Test+UPM+1.2-SNAPSHOT+bundled
61d4219ff4d395ee22fff870,30147,7200,"Do not show upm-plugin-description area (or whatever div is the upper part of the plugin details) if a plugin has no description and no image. Was produced with ""ABAP Code-Formatter"" in Confluence. Just looks kinda silly with a big empty area all reserved for our generic image.\n\nhttps://studio.atlassian.com/wiki/display/UPM/Blitz+Test+UPM+1.2-SNAPSHOT+bundled"
61d4219ff4d395ee22fff871,30146,7200,"https://studio.atlassian.com/wiki/display/UPM/Blitz+Test+UPM+1.2-SNAPSHOT+bundled\n\n""Compatible if upgraded"" plugins have a ""plugin version"" attribute, but it isn't clear if that is the installed version or the compatible version. would be clear if both were listed, similar to what is done on the Upgrade tab."
61d4219ff4d395ee22fff875,30142,10800,"https://studio.atlassian.com/wiki/display/UPM/Blitz+Test+UPM+1.2-SNAPSHOT+bundled\n\nPlugin Details link on Manage tab goes to the most recent version on PAC instead of the installed version's page on PAC\n\n    * Install an older version of a plugin\n    * Go to the manage tab and click the plugin details link\n    * should be on the PAC page for the installed version, instead is of the latest version\n"
61d4219ff4d395ee22fff889,29674,64800,"I think this includes all the fixes from my fork, so we should be able to upgrade to it pretty easily - knock on wood.\n\nRich\n\n> ---------- Forwarded message ----------\n> From: ""Marc Guillemot"" <mguillemot@yahoo.fr>\n> Date: Aug 5, 2010 2:11 AM\n> Subject: [Htmlunit-user] [ANN] HtmlUnit 2.8 released\n> To: <htmlunit-user@lists.sourceforge.net>\n>\n> The HtmlUnit team is pleased to announce the release of HtmlUnit 2.8.\n> This release brings major improvements and a very large number of bug\n> fixes (92 entries in change log).\n>\n> Here is an extract of the change log:\n> - single thread for background JS execution\n> - migration to HttpClient 4\n> - initial support for FF3.6 simulation\n> - support for SOCKS proxy\n> - initial support for GoogleAppEngine\n> - support for large (binary) download\n> - ...\n>\n> Have a look at the change log for more details.\n> Changes: http://htmlunit.sourceforge.net/changes-report.html\n> Download: https://sourceforge.net/projects/htmlunit/files/\n>\n> Thanks to everyone who contributed to this release.\n>\n> The maven package should be soon available in the central maven repository.\n>\n> And as always, don't hesitate to blogvertise it!\n>\n> Enjoy!\n>\n> The HtmlUnit Development Team\n> http://htmlunit.sourceforge.net/\n>\n> ------------------------------------------------------------------------------\n> The Palm PDK Hot Apps Program offers developers who use the\n> Plug-In Development Kit to bring their C/C++ apps to Palm for a share\n> of $1 Million in cash or HP Products. Visit us here for more details:\n> http://p.sf.net/sfu/dev2dev-palm\n> _______________________________________________\n> Htmlunit-user mailing list\n> Htmlunit-user@lists.sourceforge.net\n> https://lists.sourceforge.net/lists/listinfo/htmlunit-user\n\n"
61d4219ff4d395ee22fff89d,29484,3600,Seems fine in Confluence.
61d4219ff4d395ee22fff8b2,29373,28800,"I installed the test-plugin-v2-installable-requires-restart plugin and the UPM showed an install success message, though the one and only module was mysteriously disabled. Looking at it from the old Plugins administration page (http://localhost:3990/upm/admin/viewplugins.action), I saw this error:\n{panel}\nThere were errors loading this plugin. There is more information in the logs.\nCause:\nPlugin requires a restart of the application due to the following modules: \[some-module\] \n{panel}\nWe should find this source of error messages and include it in UPM.\n\nYes, this particular case should result in a requires restart message and it doesn't (UPM-758), but it just shows that there are some errors we aren't finding. Didn't find where Confluence is getting the errors from by looking at their viewplugins etc actions and associated Java and Velocity, though maybe if someone dug into that it could be found.\n\nAnother case that has an error on install that is only shown through the old Confluence interface: \n* Start Confluence without the bundled atlassian-universal-plugin-manager-test-plugin-v2-not-reloadable (remove from pom) \n* Install test-plugin-v2-installable-requires-restart (which will include a module that isn't defined, because it is in the plugin above)\n* See success message in UPM install (but module disabled)\n* Error in old Confluence plugins page on module ""Error:  Support for this module is not currently installed.""\n"
61d4219ff4d395ee22fff8b9,29339,43200,"we previously upgraded refapp, but our test structure then made it harder to have tests for only some projects. now we should have the tests running in refapp"
61d4219ff4d395ee22fff8cb,29198,43200,the test part was formerly UPM-694 but it made sense to break it up by product now that our tests can easily run in only some products
61d4219ff4d395ee22fff8e8,28996,7200,"Probably due to spacing style differences, the upload plugin window requires a scrollbar when in FishEye and Confluence at least sometimes.\nAlso, (super minor) but it looks like the module description div isn't centered anymore. Haven't yet noticed any other discrepencies."
61d4219ff4d395ee22fff8e9,28993,14400,"In order to avoid having to construct urls, we're going to have to switch to using plugin keys to create unique ids (currently we use the plugin resource url).\n\nCurrently the plugin key does not appear to be returned in _any_ of the plugin collection resources.  The key for each returned plugin will have to be added to the representations for the following resources:\n * / (root)\n * /upgrades\n * /available/\* (featured, popular, supported, all available)"
61d4219ff4d395ee22fff8ea,28992,14400,"When installing a plugin that requires restart into Confluence, the requires restart message doesn't show. In JIRA and Refapp it does. This may be expected behavior, perhaps because of the products current Plugins library versions. Need to investigate"
61d4219ff4d395ee22fff8f0,28890,14400,Two classes are licensed under GPLv2 or CDDL licenses. The classes are com.sun.jersey.core.util.Base64 and com.sun.jersey.api.client.filter.HTTPBasicAuthFilter both in the test package. However  most (if not all) classes lack licensing information in the source files. 
61d4219ff4d395ee22fff8f1,28881,14400,"when john got back from vacation, he suggested i self-wire the atlassian concurrency stuff. so that's the first part of this issue.\n\nwhen i was doing that, i noticed that the com.atlassian.plugin bundle still was using version=""2.4"". after some discussion in chat, it was decided that we should bump up that version.\n"
61d4219ff4d395ee22fff8f4,28874,14400,"Passing an absolute filename causes com.atlassian.upm.PluginManagerPdkUsurperFilter to fail, as it can not create the file. This causes problems for our integration tests that uses html unit to upload file via the old pluginmanager. It fails on line 251."
61d4219ff4d395ee22fff900,28774,21600,It would be nice if the UPM stored which tab the user was viewing in a cookie and could restore the tab you were last on when browsing the UPM.\n\nIf I am doing plugin management in JIRA it is a little annoying that every time I browse to the UPM via the admin link I need to click again for the installed tab.
61d4219ff4d395ee22fff918,28519,43200,While trying to convert JIRA to using the UPM I found a few places where in messages displayed to the users we check to see if a plugin is disabled and if so we provide a message that they need to enable the plugin with a specific link to the plugin manager to do so.\n\nIt would be nice if you could specify a plugin key in the url such that UPM will display the installed plugin that matches the key.
61d4219ff4d395ee22fff91c,28494,7200,"Audit log shows the first author as the author for all rows, regardless if this is correct or not."
61d4219ff4d395ee22fff920,28446,14400,https://extranet.atlassian.com/display/INTEGRATION/Retrospective+June+2010+-+San+Francisco
61d4219ff4d395ee22fff92a,28382,7200,"When it is possible to put the system back to its original state after installing a plugin that requires restart, unignore tests that need that. Some of these tests are marked as waiting on AMPS-277, but an alternative to uninstalling the plugin would be to use the new (in Plugins 2.5.0) requires restart change cancellation functionality. Actually this functionality doesn't work until Plugins 2.5.2 (see old comment below).\n\nThere is also a test for the @CannotBeDisabled annotation which requires Plugins 2.5.0+.\n\n"
61d4219ff4d395ee22fff930,28344,7200,"I suggest a simple explanation of why this problem happens, with links to the product specific documentation for each supported product."
61d4219ff4d395ee22fff934,28340,14400,"Can't reproduce it right now, but saw it in my logs. Was the following plugin while accessing plugin details (PluginResource getter)\n\njava.lang.UnsupportedOperationException: Cannot unescape: test-plugin-v2-user-installed-with-modules\n        at com.atlassian.upm.rest.UpmUriEscaper.unescape(UpmUriEscaper.java:24)\n        at com.atlassian.upm.rest.resources.PluginResource.get(PluginResource.java:61)\n        at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n        at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n        at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n        at java.lang.reflect.Method.invoke(Method.java:597)\n"
61d4219ff4d395ee22fff944,28197,259200,"jonathan via email:\nThere's one other thing we could work on, that I haven't written down yet anywhere. But it came out of a conversation with Mike. He's really excited about it, and I don't think it would be too hard to do. The Upgrade Checker is the thing that most admins at Summit were so excited about. However, most admins at summit are running versions that are too early to take advantage of it yet. But what if we wrote a super-simple, plugins1 plugin for JIRA and Confluence that could send the upgrade check REST call and then present the results. No further interaction, just a report for the admin to handle manually. Does that sound possible in a few days' work?\n"
61d4219ff4d395ee22fff9b8,27771,1800,"""Atlassian Plugin Exchange"" links should open in a new tab or window."
61d4219ff4d395ee22fff9ec,27657,14400,"Convention is to use links for pagination, but the audit log currently uses buttons.  While I'm in there I'm hoping to snazz up the styles a bit, and change the way the pagination data is stored."
61d4219ff4d395ee22fff9f5,27646,3600,The enable/disable buttons that appear on hover for module management ride a little high in their containers.  They should be vertically centered.
61d4219ff4d395ee22fff9f7,27642,43200,"Tried uploading both atlassian-universal-plugin-manager-test-plugin-v2-installable-requires-restart.jar (from fakepac) or the downloaded Balsamiq jar from https://plugins.atlassian.com/plugin/details/5161, uploading them both from my computer in Bamboo. \nIt works in refapp and jira. I cannot get it working correctly in confluence, but I don't see the following stacktrace (or any), so it might be something else. More investigation has to go on to figure out what the message below means.\n\nI got the following stacktrace in my log:\n\n[WARNING] [talledLocalContainer] May 24, 2010 1:12:53 PM com.sun.jersey.server.impl.application.WebApplicationImpl onException\n[WARNING] [talledLocalContainer] SEVERE: Internal server error\n[WARNING] [talledLocalContainer] java.lang.RuntimeException: balsdjlas\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugins.rest.common.multipart.fileupload.CommonsFileUploadMultipartHandler.getFilePart(CommonsFileUploadMultipartHandler.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.upm.rest.resources.InstalledPluginCollectionResource.installFromFileSystem(InstalledPluginCollectionResource.java:130)\n[WARNING] [talledLocalContainer] 	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n[WARNING] [talledLocalContainer] 	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n[WARNING] [talledLocalContainer] 	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n[WARNING] [talledLocalContainer] 	at java.lang.reflect.Method.invoke(Method.java:597)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.model.method.dispatch.AbstractResourceMethodDispatchProvider$ResponseOutInvoker._dispatch(AbstractResourceMethodDispatchProvider.java:175)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.model.method.dispatch.ResourceJavaMethodDispatcher.dispatch(ResourceJavaMethodDispatcher.java:67)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.uri.rules.HttpMethodRule.accept(HttpMethodRule.java:163)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.uri.rules.ResourceClassRule.accept(ResourceClassRule.java:71)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.uri.rules.RightHandPathRule.accept(RightHandPathRule.java:111)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.uri.rules.RootResourceClassesRule.accept(RootResourceClassesRule.java:63)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.application.WebApplicationImpl._handleRequest(WebApplicationImpl.java:654)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:612)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.server.impl.application.WebApplicationImpl.handleRequest(WebApplicationImpl.java:603)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.spi.container.servlet.WebComponent.service(WebComponent.java:309)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.spi.container.servlet.ServletContainer.service(ServletContainer.java:425)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugins.rest.module.RestDelegatingServletFilter$JerseyOsgiServletContainer.doFilter(RestDelegatingServletFilter.java:198)\n[WARNING] [talledLocalContainer] 	at com.sun.jersey.spi.container.servlet.ServletContainer.doFilter(ServletContainer.java:689)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugins.rest.module.RestDelegatingServletFilter.doFilter(RestDelegatingServletFilter.java:112)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter.doFilter(DelegatingPluginFilter.java:74)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:55)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:41)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter.doFilter(DelegatingPluginFilter.java:74)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter$1.doFilter(DelegatingPluginFilter.java:66)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugins.rest.module.servlet.RestServletUtilsUpdaterFilter.doFilterInternal(RestServletUtilsUpdaterFilter.java:26)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugins.rest.module.servlet.RestServletUtilsUpdaterFilter.doFilter(RestServletUtilsUpdaterFilter.java:40)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter.doFilter(DelegatingPluginFilter.java:74)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter$1.doFilter(DelegatingPluginFilter.java:66)\n[WARNING] [talledLocalContainer] 	at com.atlassian.labs.httpservice.resource.ResourceFilter.doFilter(ResourceFilter.java:59)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter.doFilter(DelegatingPluginFilter.java:74)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:55)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:41)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.opensymphony.webwork.dispatcher.ActionContextCleanUp.doFilter(ActionContextCleanUp.java:88)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:46)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:55)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:41)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.bamboo.filter.AccessLogFilter.doFilter(AccessLogFilter.java:66)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.util.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:265)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.providers.anonymous.AnonymousProcessingFilter.doFilter(AnonymousProcessingFilter.java:125)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.util.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:275)\n[WARNING] [talledLocalContainer] 	at com.atlassian.bamboo.filter.SeraphLoginFilter.doFilter(SeraphLoginFilter.java:66)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.util.FilterChainProxy$VirtualFilterChain.doFilter(FilterChainProxy.java:275)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.util.FilterChainProxy.doFilter(FilterChainProxy.java:149)\n[WARNING] [talledLocalContainer] 	at org.acegisecurity.util.FilterToBeanProxy.doFilter(FilterToBeanProxy.java:98)\n[WARNING] [talledLocalContainer] 	at com.atlassian.bamboo.filter.BambooAcegiProxyFilter.doFilter(BambooAcegiProxyFilter.java:25)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.bamboo.filter.LicenseFilter.doFilter(LicenseFilter.java:73)\n[WARNING] [talledLocalContainer] 	at com.atlassian.core.filters.AbstractHttpFilter.doFilter(AbstractHttpFilter.java:31)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.johnson.filters.AbstractJohnsonFilter.doFilter(AbstractJohnsonFilter.java:72)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.seraph.filter.SecurityFilter.doFilter(SecurityFilter.java:206)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.seraph.filter.BaseLoginFilter.doFilter(BaseLoginFilter.java:133)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:46)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter$1.doFilter(DelegatingPluginFilter.java:66)\n[WARNING] [talledLocalContainer] 	at com.atlassian.oauth.serviceprovider.internal.servlet.OAuthFilter.doFilter(OAuthFilter.java:69)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.DelegatingPluginFilter.doFilter(DelegatingPluginFilter.java:74)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:42)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:55)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:41)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at org.springframework.orm.hibernate.support.OpenSessionInViewFilter.doFilterInternal(OpenSessionInViewFilter.java:170)\n[WARNING] [talledLocalContainer] 	at com.atlassian.bamboo.persistence.BambooSessionInViewFilter.doFilterInternal(BambooSessionInViewFilter.java:34)\n[WARNING] [talledLocalContainer] 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:75)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.IteratingFilterChain.doFilter(IteratingFilterChain.java:46)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:55)\n[WARNING] [talledLocalContainer] 	at com.atlassian.plugin.servlet.filter.ServletFilterModuleContainerFilter.doFilter(ServletFilterModuleContainerFilter.java:41)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:96)\n[WARNING] [talledLocalContainer] 	at org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:75)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.valves.AccessLogValve.invoke(AccessLogValve.java:567)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109)\n[WARNING] [talledLocalContainer] 	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:293)\n[WARNING] [talledLocalContainer] 	at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:849)\n[WARNING] [talledLocalContainer] 	at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:583)\n[WARNING] [talledLocalContainer] 	at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:454)\n[WARNING] [talledLocalContainer] 	at java.lang.Thread.run(Thread.java:637)\n["
